task_id,repository_folder,model,run_name,prompt_version,exact_name_match,substring_name_match,name_token_f1,description_token_f1,parse_error,runtime_error,pred_use_case_name,gold_use_case_name
usecase_v1_0156,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.2857,0.25,,,Manage student courses,Remove course from student
usecase_v1_0157,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.2857,0.5714,,,Add/Edit Passport,Manage student passport details
usecase_v1_0158,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.6667,0.2222,,,Add/Edit Review,Add course review
usecase_v1_0159,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.8,0.6667,,,Remove Review,Remove course review
usecase_v1_0160,mehmetpekdemir__Library-Management-System,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.0,0.24,,,Create/Add/Save Book,List and view books
usecase_v1_0161,mehmetpekdemir__Library-Management-System,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.5714,,,Search Books,Search books
usecase_v1_0162,mehmetpekdemir__Library-Management-System,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.8,0.3077,,,Create/Add Book,Create book
usecase_v1_0163,mehmetpekdemir__Library-Management-System,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.3529,,,Update Book,Update book
usecase_v1_0164,mehmetpekdemir__Library-Management-System,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.5,0.2857,,,Remove Book,Delete book
usecase_v1_0165,mehmetpekdemir__Library-Management-System,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.0,0.1333,,,Create/Add/Update/Delete Author,Manage authors
usecase_v1_0166,mehmetpekdemir__Library-Management-System,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.2727,,,Manage Categories,Manage categories
usecase_v1_0167,mehmetpekdemir__Library-Management-System,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.1111,,,Manage Publishers,Manage publishers
usecase_v1_0168,RameshMF__library-management-system,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.4,0.1,,,Borrow Book,Manage book catalog
usecase_v1_0169,RameshMF__library-management-system,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.4,0.5,,,Create user,Register library user
usecase_v1_0170,RameshMF__library-management-system,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.4,0.5714,,,View Users,List library users
usecase_v1_0171,RameshMF__library-management-system,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.9333,,,Borrow Book,Borrow book
usecase_v1_0172,RameshMF__library-management-system,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.6154,,,Return Book,Return book
usecase_v1_0173,RameshMF__library-management-system,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.3333,,,View Book Detail,View book detail
usecase_v1_0174,JacksonGao1999__StudentManagement,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.0,0.3,,,View student detail,List students with pagination
usecase_v1_0175,JacksonGao1999__StudentManagement,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.0,0.2727,,,Check User Existence,Validate student name
usecase_v1_0176,JacksonGao1999__StudentManagement,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.5714,,,Create Student,Create student
usecase_v1_0177,JacksonGao1999__StudentManagement,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.5714,0.3,,,View student detail,View and update student
usecase_v1_0178,JacksonGao1999__StudentManagement,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.4,0.4,,,Delete Student(s),Delete students
usecase_v1_0179,JacksonGao1999__StudentManagement,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.0,0.1111,,,List/Search/View Departments,Load department options
usecase_v1_0180,Asitha123__Java-Spring-boot-Student-Management-System,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.4,0.381,,,View student list,List students
usecase_v1_0181,Asitha123__Java-Spring-boot-Student-Management-System,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.25,0.48,,,Save Student,Open student create or edit form
usecase_v1_0182,Asitha123__Java-Spring-boot-Student-Management-System,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.3158,,,Save Student,Save student
usecase_v1_0183,Asitha123__Java-Spring-boot-Student-Management-System,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.6667,,,Delete Student,Delete student
