task_id,repository_folder,model,run_name,prompt_version,exact_name_match,substring_name_match,name_token_f1,description_token_f1,parse_error,runtime_error,pred_use_case_name,gold_use_case_name
usecase_v1_0147,engripaye__library-management-system,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,1,1,1.0,0.25,,,Search Books,Search books
usecase_v1_0148,engripaye__library-management-system,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.1053,,,Search Books,View book detail
usecase_v1_0149,engripaye__library-management-system,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.1429,,,Manage Users,Register library user
usecase_v1_0150,engripaye__library-management-system,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.4,0.3077,,,Manage Users,List library users
usecase_v1_0151,engripaye__library-management-system,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.8,0.0,,,Borrow a Book,Borrow book
usecase_v1_0152,engripaye__library-management-system,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.5714,0.24,,,Borrow and Return Book,Return borrowed book
usecase_v1_0153,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.4,0.4286,,,Manage Students,Manage student records
usecase_v1_0154,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,1,1,1.0,0.2222,,,Manage Courses,Manage courses
usecase_v1_0155,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.1111,,,Manage Students and Courses,Add course to student
usecase_v1_0156,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.1053,,,Manage Students and Courses,Remove course from student
usecase_v1_0157,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.5714,0.875,,,Add Passport Details,Manage student passport details
usecase_v1_0158,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.3333,0.2222,,,Manage Course Reviews,Add course review
usecase_v1_0159,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.3333,0.125,,,Manage Course Reviews,Remove course review
usecase_v1_0160,mehmetpekdemir__Library-Management-System,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.3333,0.2727,,,Manage Books,List and view books
usecase_v1_0161,mehmetpekdemir__Library-Management-System,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.5,0.2353,,,Manage Books,Search books
usecase_v1_0162,mehmetpekdemir__Library-Management-System,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.1739,,,Manage Books,Create book
usecase_v1_0163,mehmetpekdemir__Library-Management-System,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.1111,,,Manage books,Update book
usecase_v1_0164,mehmetpekdemir__Library-Management-System,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.1176,,,Manage books,Delete book
usecase_v1_0165,mehmetpekdemir__Library-Management-System,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,1,1,1.0,0.2857,,,Manage authors,Manage authors
usecase_v1_0166,mehmetpekdemir__Library-Management-System,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,1,1,1.0,0.2727,,,Manage Categories,Manage categories
usecase_v1_0167,mehmetpekdemir__Library-Management-System,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,1,1,1.0,0.2857,,,Manage Publishers,Manage publishers
usecase_v1_0168,RameshMF__library-management-system,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.4,0.1667,,,Manage Books,Manage book catalog
usecase_v1_0169,RameshMF__library-management-system,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.0,,,Manage Users,Register library user
usecase_v1_0170,RameshMF__library-management-system,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.4,0.4,,,Manage users,List library users
usecase_v1_0171,RameshMF__library-management-system,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.2222,,,Manage Books,Borrow book
usecase_v1_0172,RameshMF__library-management-system,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,1,0.6667,0.0,,,Borrow and Return Book,Return book
usecase_v1_0173,RameshMF__library-management-system,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.1176,,,Manage Books,View book detail
usecase_v1_0174,JacksonGao1999__StudentManagement,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.3333,0.3158,,,Manage Students,List students with pagination
usecase_v1_0175,JacksonGao1999__StudentManagement,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.2857,,,Manage Students,Validate student name
usecase_v1_0176,JacksonGao1999__StudentManagement,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.2667,,,Manage Students,Create student
usecase_v1_0177,JacksonGao1999__StudentManagement,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.3158,,,Manage Students,View and update student
usecase_v1_0178,JacksonGao1999__StudentManagement,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.5,0.375,,,Manage Students,Delete students
usecase_v1_0179,JacksonGao1999__StudentManagement,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.1176,,,View all departments,Load department options
usecase_v1_0180,Asitha123__Java-Spring-boot-Student-Management-System,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.5,0.3333,,,Manage Students,List students
usecase_v1_0181,Asitha123__Java-Spring-boot-Student-Management-System,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.24,,,Manage Students,Open student create or edit form
usecase_v1_0182,Asitha123__Java-Spring-boot-Student-Management-System,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.2105,,,Manage Students,Save student
usecase_v1_0183,Asitha123__Java-Spring-boot-Student-Management-System,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.2857,,,Manage Students,Delete student
