task_id,repository_folder,model,run_name,prompt_version,exact_name_match,substring_name_match,name_token_f1,description_token_f1,parse_error,runtime_error,pred_use_case_name,gold_use_case_name
usecase_v1_0162,mehmetpekdemir__Library-Management-System,qwen2.5:7b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.4545,,,Create book,Create book
usecase_v1_0163,mehmetpekdemir__Library-Management-System,qwen2.5:7b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.2222,,,Update book,Update book
usecase_v1_0164,mehmetpekdemir__Library-Management-System,qwen2.5:7b,user_goal_v4_scale_family,user_goal_v4,0,0,0.5,0.3529,,,Remove book,Delete book
usecase_v1_0165,mehmetpekdemir__Library-Management-System,qwen2.5:7b,user_goal_v4_scale_family,user_goal_v4,0,0,0.4,0.2105,,,Manage author details,Manage authors
usecase_v1_0166,mehmetpekdemir__Library-Management-System,qwen2.5:7b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.25,,,Manage categories,Manage categories
usecase_v1_0167,mehmetpekdemir__Library-Management-System,qwen2.5:7b,user_goal_v4_scale_family,user_goal_v4,0,0,0.0,0.2105,,,Create publisher,Manage publishers
usecase_v1_0168,RameshMF__library-management-system,qwen2.5:7b,user_goal_v4_scale_family,user_goal_v4,0,0,0.4,0.1481,,,Manage books,Manage book catalog
usecase_v1_0169,RameshMF__library-management-system,qwen2.5:7b,user_goal_v4_scale_family,user_goal_v4,0,0,0.4,0.4706,,,Create user,Register library user
usecase_v1_0170,RameshMF__library-management-system,qwen2.5:7b,user_goal_v4_scale_family,user_goal_v4,0,0,0.8,0.6316,,,List users,List library users
usecase_v1_0171,RameshMF__library-management-system,qwen2.5:7b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.6316,,,Borrow book,Borrow book
usecase_v1_0172,RameshMF__library-management-system,qwen2.5:7b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.6154,,,Return book,Return book
usecase_v1_0173,RameshMF__library-management-system,qwen2.5:7b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.375,,,View book detail,View book detail
usecase_v1_0174,JacksonGao1999__StudentManagement,qwen2.5:7b,user_goal_v4_scale_family,user_goal_v4,0,1,0.6667,0.4444,,,List students,List students with pagination
usecase_v1_0175,JacksonGao1999__StudentManagement,qwen2.5:7b,user_goal_v4_scale_family,user_goal_v4,0,0,0.2857,0.4667,,,Check user name availability,Validate student name
usecase_v1_0176,JacksonGao1999__StudentManagement,qwen2.5:7b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.75,,,Create student,Create student
usecase_v1_0177,JacksonGao1999__StudentManagement,qwen2.5:7b,user_goal_v4_scale_family,user_goal_v4,0,0,0.5714,0.4,,,View student detail,View and update student
usecase_v1_0178,JacksonGao1999__StudentManagement,qwen2.5:7b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.4545,,,Delete students,Delete students
usecase_v1_0179,JacksonGao1999__StudentManagement,qwen2.5:7b,user_goal_v4_scale_family,user_goal_v4,0,0,0.0,0.1111,,,List departments,Load department options
usecase_v1_0180,Asitha123__Java-Spring-boot-Student-Management-System,qwen2.5:7b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.381,,,List students,List students
usecase_v1_0181,Asitha123__Java-Spring-boot-Student-Management-System,qwen2.5:7b,user_goal_v4_scale_family,user_goal_v4,0,0,0.25,0.5185,,,Save student,Open student create or edit form
usecase_v1_0182,Asitha123__Java-Spring-boot-Student-Management-System,qwen2.5:7b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.4667,,,Save student,Save student
usecase_v1_0183,Asitha123__Java-Spring-boot-Student-Management-System,qwen2.5:7b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.5,,,Delete student,Delete student
